date,normalized_merchant,merchant_name,amount,currency,category,is_refund,is_anomaly,anomaly_reason
2017-01-16,C1840082302,C1840082302,128595.62,USD,CASH_IN,False,False,
2017-01-16,M1276987744,M1276987744,856.42,USD,PAYMENT,False,False,
2017-01-24,C605347954,C605347954,331965.71,USD,CASH_IN,False,False,
2017-01-01,M636322886,M636322886,24048.06,USD,PAYMENT,False,False,
2017-01-14,C964077298,C964077298,253197.22,USD,CASH_OUT,False,False,
2017-01-02,M1743223588,M1743223588,359.81,USD,PAYMENT,False,False,
2017-01-01,M1519407613,M1519407613,8096.68,USD,PAYMENT,False,False,
2017-01-07,C70569569,C70569569,168227.52,USD,CASH_IN,False,False,
2017-01-21,C1598282456,C1598282456,189905.13,USD,CASH_OUT,False,False,
2017-01-15,C802962057,C802962057,63536.57,USD,CASH_OUT,False,False,
2017-01-29,C1567985606,C1567985606,145231.11,USD,CASH_IN,False,False,
2017-01-17,M647634706,M647634706,5770.77,USD,PAYMENT,False,False,
2017-01-17,M1873763269,M1873763269,1595.14,USD,PAYMENT,False,False,
2017-01-11,C490006996,C490006996,148762.90,USD,CASH_IN,False,False,
2017-01-11,C659083260,C659083260,129824.82,USD,CASH_OUT,False,False,
2017-01-11,C2088181208,C2088181208,224489.25,USD,CASH_IN,False,False,
2017-01-07,C766653476,C766653476,57991.38,USD,CASH_IN,False,False,
2017-01-13,C397745777,C397745777,45362.39,USD,CASH_OUT,False,False,
2017-01-01,C1045890688,C1045890688,119743.65,USD,CASH_OUT,False,False,
2017-01-11,C1860400069,C1860400069,261551.17,USD,CASH_IN,False,False,
2017-01-02,M2021950418,M2021950418,3456.81,USD,PAYMENT,False,False,
2017-01-11,M1871145225,M1871145225,754.97,USD,PAYMENT,False,False,
2017-01-24,M1012808560,M1012808560,13766.17,USD,PAYMENT,False,False,
2017-01-11,C377742168,C377742168,568390.08,USD,TRANSFER,False,False,
2017-01-02,C379308520,C379308520,544.76,USD,CASH_OUT,False,False,
2017-01-07,M497001860,M497001860,3289.77,USD,PAYMENT,False,False,
2017-01-12,M619626966,M619626966,5430.65,USD,PAYMENT,False,False,
2017-01-12,M705041505,M705041505,5571.61,USD,PAYMENT,False,False,
2017-01-09,C1553848604,C1553848604,72741.97,USD,TRANSFER,False,False,
2017-01-09,C624338694,C624338694,841534.72,USD,TRANSFER,False,False,
2017-01-14,C1655294851,C1655294851,96131.91,USD,CASH_OUT,False,False,
2017-01-15,C1305328252,C1305328252,334121.11,USD,CASH_IN,False,False,
2017-01-15,C1892369772,C1892369772,135991.97,USD,CASH_OUT,False,False,
2017-01-09,C1028392428,C1028392428,81652.98,USD,CASH_OUT,False,False,
2017-01-09,C1395713886,C1395713886,51416.83,USD,CASH_IN,False,False,
2017-01-02,C1594407324,C1594407324,427563.98,USD,CASH_OUT,False,False,
2017-01-09,C1306796126,C1306796126,201036.84,USD,CASH_OUT,False,False,
2017-01-10,M77893882,M77893882,5052.54,USD,PAYMENT,False,False,
2017-01-02,C350073748,C350073748,314293.95,USD,CASH_OUT,False,False,
2017-01-12,M353838032,M353838032,19214.68,USD,PAYMENT,False,False,
2017-01-10,C2077808620,C2077808620,275928.99,USD,CASH_OUT,False,False,
2017-01-15,M623516565,M623516565,2300.66,USD,PAYMENT,False,False,
2017-01-01,C1259680570,C1259680570,139395.95,USD,CASH_IN,False,False,
2017-01-15,M804412545,M804412545,10084.30,USD,PAYMENT,False,False,
2017-01-14,C1620704194,C1620704194,381541.57,USD,CASH_OUT,False,False,
2017-01-08,M1249300224,M1249300224,14107.47,USD,PAYMENT,False,False,
2017-01-13,M751010808,M751010808,2020.08,USD,PAYMENT,False,False,
2017-01-11,C309505444,C309505444,366885.55,USD,CASH_OUT,False,False,
2017-01-17,C949144079,C949144079,170688.63,USD,CASH_OUT,False,False,
2017-01-01,M1054197401,M1054197401,397.33,USD,PAYMENT,False,False,
2017-01-24,M2128870880,M2128870880,22584.73,USD,PAYMENT,False,False,
2017-01-14,C878525458,C878525458,202657.30,USD,CASH_OUT,False,False,
2017-01-08,C1936739774,C1936739774,84034.01,USD,CASH_OUT,False,False,
2017-01-11,M139298884,M139298884,16757.29,USD,PAYMENT,False,False,
2017-01-06,C1361147799,C1361147799,133357.87,USD,CASH_IN,False,False,
2017-01-10,M472827627,M472827627,16636.38,USD,PAYMENT,False,False,
2017-01-08,C1692799847,C1692799847,89946.51,USD,CASH_OUT,False,False,
2017-01-13,M1914906554,M1914906554,3336.29,USD,PAYMENT,False,False,
2017-01-02,C690603087,C690603087,136667.28,USD,CASH_OUT,False,False,
2017-01-29,C870875220,C870875220,941.83,USD,DEBIT,False,False,
2017-01-17,C212121745,C212121745,2651.18,USD,DEBIT,False,False,
2017-01-06,C1111107262,C1111107262,297893.75,USD,TRANSFER,False,False,
2017-01-11,C1919021708,C1919021708,86090.82,USD,CASH_OUT,False,False,
2017-01-16,M711147036,M711147036,21986.03,USD,PAYMENT,False,False,
2017-01-11,C295199056,C295199056,93598.80,USD,CASH_OUT,False,False,
2017-01-06,C1365487373,C1365487373,942822.81,USD,TRANSFER,False,False,
2017-01-15,M1560164468,M1560164468,71173.34,USD,PAYMENT,False,False,
2017-01-10,C1160238611,C1160238611,161781.31,USD,CASH_IN,False,False,
2017-01-14,M18534625,M18534625,127.85,USD,PAYMENT,False,False,
2017-01-08,C1245298851,C1245298851,271611.42,USD,CASH_OUT,False,False,
2017-01-07,C2138902963,C2138902963,208882.46,USD,CASH_IN,False,False,
2017-01-01,M1639958975,M1639958975,1644.19,USD,PAYMENT,False,False,
2017-01-17,C2031583049,C2031583049,41036.65,USD,CASH_IN,False,False,
2017-01-18,M1185532608,M1185532608,1555.85,USD,PAYMENT,False,False,
2017-01-12,C1202737893,C1202737893,305104.38,USD,CASH_OUT,False,False,
2017-01-15,C1569713603,C1569713603,290734.98,USD,TRANSFER,False,False,
2017-01-12,M1886602778,M1886602778,1928.19,USD,PAYMENT,False,False,
2017-01-11,C493130083,C493130083,167405.06,USD,CASH_IN,False,False,
2017-01-12,C742879551,C742879551,90594.92,USD,CASH_IN,False,False,
2017-01-15,C148070316,C148070316,25037.96,USD,CASH_OUT,False,False,
2017-01-01,C143061900,C143061900,21803.34,USD,CASH_OUT,False,False,
2017-01-07,C410284085,C410284085,19701.65,USD,CASH_OUT,False,False,
2017-01-08,C1879149809,C1879149809,126728.06,USD,CASH_IN,False,False,
2017-01-15,C1541979067,C1541979067,43043.86,USD,CASH_OUT,False,False,
2017-01-07,M250189187,M250189187,36246.17,USD,PAYMENT,False,False,
2017-01-14,M1063937514,M1063937514,10883.21,USD,PAYMENT,False,False,
2017-01-01,C1635448141,C1635448141,52963.89,USD,CASH_IN,False,False,
2017-01-14,M34790478,M34790478,10831.80,USD,PAYMENT,False,False,
2017-01-01,C994271101,C994271101,24136.39,USD,TRANSFER,False,False,
2017-01-16,C2083624142,C2083624142,358831.21,USD,CASH_IN,False,False,
2017-01-13,M1962080598,M1962080598,6835.96,USD,PAYMENT,False,False,
2017-01-06,C979290985,C979290985,5509.01,USD,CASH_OUT,False,False,
2017-01-12,M985176765,M985176765,5681.58,USD,PAYMENT,False,False,
2017-01-10,C276338661,C276338661,77986.94,USD,CASH_OUT,False,False,
2017-01-11,M939159336,M939159336,22844.92,USD,PAYMENT,False,False,
2017-01-07,M1257247172,M1257247172,20832.11,USD,PAYMENT,False,False,
2017-01-01,M1810838329,M1810838329,9134.34,USD,PAYMENT,False,False,
2017-01-17,C1634414771,C1634414771,181557.53,USD,CASH_OUT,False,False,
2017-01-22,C1247348050,C1247348050,313065.77,USD,CASH_OUT,False,False,
2017-01-15,C633863962,C633863962,65506.52,USD,CASH_IN,False,False,
2017-01-15,C836882855,C836882855,253482.13,USD,CASH_IN,False,False,
2017-01-07,M773011269,M773011269,7443.66,USD,PAYMENT,False,False,
2017-01-11,C1215329116,C1215329116,138364.92,USD,CASH_OUT,False,False,
2017-01-02,C250289324,C250289324,244292.29,USD,CASH_OUT,False,False,
2017-01-08,C286840648,C286840648,83408.76,USD,CASH_IN,False,False,
2017-01-14,C217269113,C217269113,678514.94,USD,CASH_OUT,False,False,
2017-01-15,C2083280594,C2083280594,154739.17,USD,TRANSFER,False,False,
2017-01-06,C796779033,C796779033,214034.14,USD,CASH_IN,False,False,
2017-01-08,M336443068,M336443068,29510.70,USD,PAYMENT,False,False,
2017-01-09,M1575106044,M1575106044,299.64,USD,PAYMENT,False,False,
2017-01-09,C1941015531,C1941015531,51902.72,USD,TRANSFER,False,False,
2017-01-09,C909272492,C909272492,43831.30,USD,CASH_OUT,False,False,
2017-01-10,C1696281645,C1696281645,51603.26,USD,CASH_IN,False,False,
2017-01-13,C1087145754,C1087145754,155423.35,USD,CASH_OUT,False,False,
2017-01-16,C1715747042,C1715747042,24953.88,USD,CASH_OUT,False,False,
2017-01-13,C1071145237,C1071145237,54689.63,USD,CASH_OUT,False,False,
2017-01-08,C1437948952,C1437948952,91654.55,USD,CASH_OUT,False,False,
2017-01-06,C458043069,C458043069,147003.52,USD,CASH_OUT,False,False,
2017-01-09,C2107640169,C2107640169,143038.16,USD,CASH_OUT,False,False,
2017-01-17,M1806197747,M1806197747,26097.69,USD,PAYMENT,False,False,
2017-01-17,M386950816,M386950816,43664.01,USD,PAYMENT,False,False,
2017-01-13,C383640020,C383640020,278467.02,USD,CASH_IN,False,False,
2017-01-22,C1104532596,C1104532596,130283.09,USD,CASH_IN,False,False,
2017-01-07,C1866971848,C1866971848,142613.98,USD,CASH_OUT,False,False,
2017-01-11,C442501643,C442501643,144145.09,USD,CASH_OUT,False,False,
2017-01-01,C409275226,C409275226,171399.88,USD,CASH_OUT,False,False,
2017-01-01,C1867111823,C1867111823,56903.72,USD,CASH_IN,False,False,
2017-01-06,C1612658411,C1612658411,153598.78,USD,CASH_OUT,False,False,
2017-01-16,C199066472,C199066472,124592.57,USD,CASH_IN,False,False,
2017-01-01,C899896932,C899896932,111999.47,USD,CASH_OUT,False,False,
2017-01-12,C900752142,C900752142,151465.14,USD,CASH_OUT,False,False,
2017-01-06,C874278645,C874278645,130139.38,USD,CASH_OUT,False,False,
2017-01-07,C2075280061,C2075280061,260207.36,USD,CASH_IN,False,False,
2017-01-14,M594889317,M594889317,10028.03,USD,PAYMENT,False,False,
2017-01-06,C206037421,C206037421,37370.32,USD,CASH_OUT,False,False,
2017-01-22,C945984586,C945984586,203014.47,USD,CASH_OUT,False,False,
2017-01-08,C2000634150,C2000634150,189574.38,USD,CASH_OUT,False,False,
2017-01-01,C1798186192,C1798186192,343606.24,USD,TRANSFER,False,False,
2017-01-14,M720874201,M720874201,33320.47,USD,PAYMENT,False,False,
2017-01-06,C714893984,C714893984,22785.43,USD,CASH_OUT,False,False,
2017-01-16,C817623840,C817623840,100225.71,USD,TRANSFER,False,False,
2017-01-06,C664008974,C664008974,280310.72,USD,CASH_IN,False,False,
2017-01-14,M976024613,M976024613,18045.91,USD,PAYMENT,False,False,
2017-01-17,M1040058122,M1040058122,5077.85,USD,PAYMENT,False,False,
2017-01-17,M1750353737,M1750353737,4073.15,USD,PAYMENT,False,False,
2017-01-01,C1093904784,C1093904784,445508.68,USD,CASH_OUT,False,False,
2017-01-11,M2134208395,M2134208395,6183.57,USD,PAYMENT,False,False,
2017-01-09,C267080924,C267080924,130468.65,USD,CASH_OUT,False,False,
2017-01-10,C10397745,C10397745,186873.71,USD,TRANSFER,False,False,
2017-01-16,C1625687132,C1625687132,207459.56,USD,CASH_OUT,False,False,
2017-01-08,C900523229,C900523229,98902.00,USD,CASH_OUT,False,False,
2017-01-02,C2077672286,C2077672286,152324.68,USD,CASH_OUT,False,False,
2017-01-15,C2129305383,C2129305383,404113.28,USD,CASH_IN,False,False,
2017-01-01,C863294236,C863294236,265124.73,USD,CASH_OUT,False,False,
2017-01-01,C26179537,C26179537,214165.85,USD,CASH_IN,False,False,
2017-01-12,C320202966,C320202966,112458.80,USD,CASH_IN,False,False,
2017-01-13,C1904610186,C1904610186,93414.98,USD,CASH_OUT,False,False,
2017-01-09,C2060165456,C2060165456,62742.58,USD,CASH_OUT,False,False,
2017-01-01,M2079466317,M2079466317,17686.49,USD,PAYMENT,False,False,
2017-01-14,M886438815,M886438815,931.57,USD,PAYMENT,False,False,
2017-01-12,C389378891,C389378891,17614.58,USD,CASH_OUT,False,False,
2017-01-01,C1928332904,C1928332904,522373.64,USD,TRANSFER,False,False,
2017-01-10,C473627389,C473627389,143164.95,USD,CASH_IN,False,False,
2017-01-10,C543890436,C543890436,1551.43,USD,CASH_OUT,False,False,
2017-01-13,C14472407,C14472407,148805.72,USD,CASH_OUT,False,False,
2017-01-14,C2020405003,C2020405003,297945.81,USD,CASH_IN,False,False,
2017-01-01,C54051206,C54051206,89556.86,USD,CASH_IN,False,False,
2017-01-01,C802916114,C802916114,162878.09,USD,CASH_OUT,False,False,
2017-01-08,C2077086294,C2077086294,224929.68,USD,CASH_OUT,False,False,
2017-01-12,C1764642356,C1764642356,46848.16,USD,CASH_IN,False,False,
2017-01-08,C2026619551,C2026619551,33118.39,USD,CASH_OUT,False,False,
2017-01-16,M203257650,M203257650,21140.89,USD,PAYMENT,False,False,
2017-01-15,M1934351530,M1934351530,31916.07,USD,PAYMENT,False,False,
2017-01-12,C346649476,C346649476,346908.58,USD,CASH_OUT,False,False,
2017-01-08,M1376032510,M1376032510,47172.79,USD,PAYMENT,False,False,
2017-01-02,C938668980,C938668980,230507.83,USD,CASH_IN,False,False,
2017-01-06,M239923964,M239923964,14286.74,USD,PAYMENT,False,False,
2017-01-12,C1085465226,C1085465226,125425.95,USD,TRANSFER,False,False,
2017-01-17,M1097169785,M1097169785,21855.20,USD,PAYMENT,False,False,
2017-01-11,M516729677,M516729677,5639.54,USD,PAYMENT,False,False,
2017-01-11,C1274160845,C1274160845,163093.75,USD,CASH_OUT,False,False,
2017-01-10,C1096550049,C1096550049,128904.37,USD,CASH_OUT,False,False,
2017-01-22,M1455399047,M1455399047,21302.15,USD,PAYMENT,False,False,
2017-01-12,C1834113524,C1834113524,110692.33,USD,CASH_IN,False,False,
2017-01-07,C1469065727,C1469065727,144130.19,USD,CASH_IN,False,False,
2017-01-09,C1994496885,C1994496885,120839.92,USD,CASH_OUT,False,False,
2017-01-02,M1497527037,M1497527037,2673.35,USD,PAYMENT,False,False,
2017-01-11,C1321530272,C1321530272,56547.40,USD,CASH_OUT,False,False,
2017-01-14,C1389380526,C1389380526,89876.19,USD,CASH_OUT,False,False,
2017-01-01,C1790657739,C1790657739,323411.13,USD,CASH_IN,False,False,
2017-01-09,M1779138881,M1779138881,161.00,USD,PAYMENT,False,False,
2017-01-02,M819846220,M819846220,12473.39,USD,PAYMENT,False,False,
2017-01-13,M1516494087,M1516494087,8982.25,USD,PAYMENT,False,False,
2017-01-06,M351700812,M351700812,3565.31,USD,PAYMENT,False,False,
2017-01-15,C1249970875,C1249970875,853455.29,USD,TRANSFER,False,False,
2017-01-08,M381179475,M381179475,1433.11,USD,PAYMENT,False,False,
2017-01-10,C1927599671,C1927599671,142500.85,USD,CASH_IN,False,False,
2017-01-01,M363873518,M363873518,1935.37,USD,PAYMENT,False,False,
2017-01-01,C1071889407,C1071889407,76345.98,USD,CASH_OUT,False,False,
2017-01-09,M510236792,M510236792,6477.92,USD,PAYMENT,False,False,
2017-01-06,C1963528256,C1963528256,14300.19,USD,CASH_IN,False,False,
2017-01-02,M139509318,M139509318,9451.13,USD,PAYMENT,False,False,
2017-01-02,C649396496,C649396496,137776.11,USD,CASH_OUT,False,False,
2017-01-07,C1133002328,C1133002328,416720.01,USD,CASH_OUT,False,False,
2017-01-07,M463331622,M463331622,4164.95,USD,PAYMENT,False,False,
2017-01-11,M1962257671,M1962257671,27491.33,USD,PAYMENT,False,False,
2017-01-01,M811525002,M811525002,12574.43,USD,PAYMENT,False,False,
2017-01-13,M1765549241,M1765549241,10559.43,USD,PAYMENT,False,False,
2017-01-11,M224668660,M224668660,6937.08,USD,PAYMENT,False,False,
2017-01-16,C1231054466,C1231054466,44986.21,USD,CASH_IN,False,False,
2017-01-13,C1033502682,C1033502682,427323.46,USD,CASH_OUT,False,False,
2017-01-13,C1491430000,C1491430000,145738.91,USD,CASH_IN,False,False,
2017-01-29,M1863748204,M1863748204,4057.65,USD,PAYMENT,False,False,
2017-01-09,M510190406,M510190406,1810.04,USD,PAYMENT,False,False,
2017-01-11,M2044755092,M2044755092,3197.32,USD,PAYMENT,False,False,
2017-01-28,C1726841955,C1726841955,86322.88,USD,CASH_OUT,False,False,
2017-01-02,C2128478569,C2128478569,10886.07,USD,CASH_OUT,False,False,
2017-01-09,M1807910237,M1807910237,13373.75,USD,PAYMENT,False,False,
2017-01-14,C691687649,C691687649,67404.84,USD,CASH_IN,False,False,
2017-01-12,C1499414605,C1499414605,24574.15,USD,CASH_OUT,False,False,
2017-01-02,C1819447902,C1819447902,52345.52,USD,CASH_OUT,False,False,
2017-01-21,C1692436460,C1692436460,247289.47,USD,CASH_IN,False,False,
2017-01-13,C1825814788,C1825814788,145067.13,USD,CASH_OUT,False,False,
2017-01-08,M321180461,M321180461,8307.39,USD,PAYMENT,False,False,
2017-01-01,M388366278,M388366278,3106.50,USD,PAYMENT,False,False,
2017-01-17,C623463365,C623463365,261353.11,USD,CASH_OUT,False,False,
2017-01-09,M880388871,M880388871,26159.16,USD,PAYMENT,False,False,
2017-01-16,C711305520,C711305520,318759.10,USD,CASH_OUT,False,False,
2017-01-02,M1725249253,M1725249253,5845.29,USD,PAYMENT,False,False,
2017-01-14,C4420267,C4420267,22410.18,USD,TRANSFER,False,False,
2017-01-06,C1798380739,C1798380739,150022.35,USD,CASH_OUT,False,False,
2017-01-13,M902410054,M902410054,21071.55,USD,PAYMENT,False,False,
2017-01-09,C286999481,C286999481,154202.47,USD,CASH_OUT,False,False,
2017-01-17,C2093063741,C2093063741,218718.35,USD,CASH_OUT,False,False,
2017-01-02,C870505427,C870505427,390826.65,USD,CASH_OUT,False,False,
2017-01-13,C929864427,C929864427,215414.64,USD,CASH_OUT,False,False,
2017-01-17,C628745257,C628745257,35877.39,USD,CASH_IN,False,False,
2017-01-17,M721455409,M721455409,25357.27,USD,PAYMENT,False,False,
2017-01-07,C315208959,C315208959,341881.87,USD,CASH_IN,False,False,
2017-01-14,M1170968736,M1170968736,14165.20,USD,PAYMENT,False,False,
2017-01-17,C1526302978,C1526302978,265633.73,USD,CASH_OUT,False,False,
2017-01-11,C401110359,C401110359,113652.75,USD,CASH_IN,False,False,
2017-01-17,C1707976459,C1707976459,107971.29,USD,CASH_IN,False,False,
2017-01-09,C312150693,C312150693,234299.78,USD,CASH_OUT,False,False,
2017-01-01,C2098652030,C2098652030,126462.19,USD,CASH_OUT,False,False,
2017-01-06,M2062552134,M2062552134,7543.07,USD,PAYMENT,False,False,
2017-01-09,C1876466637,C1876466637,106437.45,USD,CASH_OUT,False,False,
2017-01-06,C2049145129,C2049145129,260138.61,USD,CASH_IN,False,False,
2017-01-06,M698030732,M698030732,17661.76,USD,PAYMENT,False,False,
2017-01-14,C1349360895,C1349360895,104169.05,USD,CASH_OUT,False,False,
2017-01-04,C88409046,C88409046,303570.28,USD,TRANSFER,False,False,
2017-01-11,M188822575,M188822575,586.84,USD,PAYMENT,False,False,
2017-01-14,M311911708,M311911708,38389.58,USD,PAYMENT,False,False,
2017-01-20,C1355316129,C1355316129,151631.59,USD,CASH_IN,False,False,
2017-01-01,C414205222,C414205222,245630.98,USD,CASH_IN,False,False,
2017-01-09,C696359299,C696359299,174297.57,USD,CASH_OUT,False,False,
2017-01-02,M1422386542,M1422386542,7721.33,USD,PAYMENT,False,False,
2017-01-17,C1378914621,C1378914621,436063.86,USD,CASH_OUT,False,False,
2017-01-11,C1807755768,C1807755768,95111.81,USD,TRANSFER,False,False,
2017-01-06,C1259410360,C1259410360,166630.86,USD,CASH_OUT,False,False,
2017-01-23,C699647446,C699647446,25401.04,USD,CASH_OUT,False,False,
2017-01-10,M2009295105,M2009295105,333.65,USD,PAYMENT,False,False,
2017-01-06,C995003033,C995003033,402148.16,USD,CASH_IN,False,False,
2017-01-10,C1357244692,C1357244692,56393.63,USD,CASH_OUT,False,False,
2017-01-13,C1269628996,C1269628996,242028.75,USD,CASH_OUT,False,False,
2017-01-10,C955262231,C955262231,467642.07,USD,TRANSFER,False,False,
2017-01-14,C1394779770,C1394779770,80380.22,USD,CASH_OUT,False,False,
2017-01-08,C956009065,C956009065,136564.13,USD,CASH_OUT,False,False,
2017-01-10,M1415822049,M1415822049,1681.69,USD,PAYMENT,False,False,
2017-01-14,M453292383,M453292383,16996.83,USD,PAYMENT,False,False,
2017-01-06,M617494166,M617494166,548.06,USD,PAYMENT,False,False,
2017-01-22,M164264078,M164264078,37453.21,USD,PAYMENT,False,False,
2017-01-17,C1403746216,C1403746216,801561.90,USD,TRANSFER,False,False,
2017-01-15,M1159838975,M1159838975,30759.14,USD,PAYMENT,False,False,
2017-01-06,C462916665,C462916665,141981.69,USD,CASH_OUT,False,False,
2017-01-25,M811748473,M811748473,5255.52,USD,PAYMENT,False,False,
2017-01-17,C1736883065,C1736883065,186804.37,USD,CASH_OUT,False,False,
2017-01-15,M1738338681,M1738338681,19613.96,USD,PAYMENT,False,False,
2017-01-16,C911634465,C911634465,235809.26,USD,TRANSFER,False,False,
2017-01-09,M1238760509,M1238760509,5398.28,USD,PAYMENT,False,False,
2017-01-17,C610654716,C610654716,118423.43,USD,CASH_IN,False,False,
2017-01-08,C1457137516,C1457137516,347885.74,USD,CASH_IN,False,False,
2017-01-01,C244100250,C244100250,114334.89,USD,CASH_OUT,False,False,
2017-01-17,C1855182552,C1855182552,386541.55,USD,CASH_OUT,False,False,
2017-01-08,C886052291,C886052291,47282.51,USD,CASH_OUT,False,False,
2017-01-12,M433882210,M433882210,1494.26,USD,PAYMENT,False,False,
2017-01-01,M381770153,M381770153,47883.60,USD,PAYMENT,False,False,
2017-01-14,C356678057,C356678057,166579.12,USD,TRANSFER,False,False,
2017-01-16,C1837496656,C1837496656,735284.08,USD,TRANSFER,False,False,
2017-01-02,C45445256,C45445256,386947.36,USD,CASH_OUT,False,False,
2017-01-01,C1074821415,C1074821415,224179.73,USD,CASH_OUT,False,False,
2017-01-01,C102145644,C102145644,92144.31,USD,CASH_OUT,False,False,
2017-01-01,C1575675375,C1575675375,37530.99,USD,CASH_IN,False,False,
2017-01-02,C1850122235,C1850122235,61244.95,USD,CASH_OUT,False,False,
2017-01-12,C665645955,C665645955,211133.25,USD,CASH_IN,False,False,
2017-01-14,C2077071455,C2077071455,96983.38,USD,CASH_OUT,False,False,
2017-01-09,M258287193,M258287193,1253.30,USD,PAYMENT,False,False,
2017-01-10,C1734447110,C1734447110,133877.48,USD,CASH_OUT,False,False,
2017-01-14,C1887198463,C1887198463,80573.76,USD,CASH_OUT,False,False,
2017-01-16,M1237725806,M1237725806,5293.32,USD,PAYMENT,False,False,
2017-01-10,C1447308682,C1447308682,207543.32,USD,CASH_IN,False,False,
2017-01-13,M1669884868,M1669884868,25507.93,USD,PAYMENT,False,False,
2017-01-10,C249178347,C249178347,180378.99,USD,TRANSFER,False,False,
2017-01-13,C58396499,C58396499,257670.26,USD,CASH_OUT,False,False,
2017-01-13,M2050600039,M2050600039,2049.44,USD,PAYMENT,False,False,
2017-01-01,M1254041649,M1254041649,7825.26,USD,PAYMENT,False,False,
2017-01-13,C1952524368,C1952524368,261857.20,USD,CASH_IN,False,False,
2017-01-16,C1329452388,C1329452388,116003.88,USD,CASH_OUT,False,False,
2017-01-02,M615223965,M615223965,3733.95,USD,PAYMENT,False,False,
2017-01-17,M257461033,M257461033,275.79,USD,PAYMENT,False,False,
2017-01-01,C823934035,C823934035,68360.46,USD,CASH_OUT,False,False,
2017-01-15,C309944526,C309944526,173146.00,USD,CASH_IN,False,False,
2017-01-15,C1554950024,C1554950024,195435.68,USD,CASH_OUT,False,False,
2017-01-14,M287143780,M287143780,12313.69,USD,PAYMENT,False,False,
2017-01-06,M1772330497,M1772330497,10701.42,USD,PAYMENT,False,False,
2017-01-02,M543925155,M543925155,7629.30,USD,PAYMENT,False,False,
2017-01-06,M42080819,M42080819,6819.42,USD,PAYMENT,False,False,
2017-01-01,C376892298,C376892298,416525.21,USD,TRANSFER,False,False,
2017-01-06,C1904649629,C1904649629,18119.76,USD,CASH_IN,False,False,
2017-01-08,M1961819205,M1961819205,11641.06,USD,PAYMENT,False,False,
2017-01-07,M1923715615,M1923715615,5624.11,USD,PAYMENT,False,False,
2017-01-15,C1857491374,C1857491374,247846.52,USD,CASH_OUT,False,False,
2017-01-16,C2126640184,C2126640184,403138.97,USD,CASH_IN,False,False,
2017-01-11,M1720252020,M1720252020,26116.66,USD,PAYMENT,False,False,
2017-01-17,C1139299479,C1139299479,656227.26,USD,TRANSFER,False,False,
2017-01-01,C1908732023,C1908732023,2825.40,USD,DEBIT,False,False,
2017-01-01,C950169879,C950169879,211589.46,USD,CASH_OUT,False,False,
2017-01-16,C1979772929,C1979772929,240691.84,USD,CASH_OUT,False,False,
2017-01-12,C1103758765,C1103758765,340532.80,USD,TRANSFER,False,False,
2017-01-16,C1883818436,C1883818436,341347.92,USD,CASH_OUT,False,False,
2017-01-06,C240821218,C240821218,192413.76,USD,CASH_OUT,False,False,
2017-01-08,C806787833,C806787833,303439.53,USD,TRANSFER,False,False,
2017-01-06,M72181805,M72181805,15478.32,USD,PAYMENT,False,False,
2017-01-16,C821489332,C821489332,52399.92,USD,CASH_IN,False,False,
2017-01-01,C1173232379,C1173232379,217145.11,USD,CASH_OUT,False,False,
2017-01-01,C1532153384,C1532153384,697245.81,USD,TRANSFER,False,False,
2017-01-16,C926433597,C926433597,69926.53,USD,CASH_IN,False,False,
2017-01-02,M615955992,M615955992,158.25,USD,PAYMENT,False,False,
2017-01-02,M1746774357,M1746774357,4110.12,USD,PAYMENT,False,False,
2017-01-02,M798487875,M798487875,19670.13,USD,PAYMENT,False,False,
2017-01-08,C1854028880,C1854028880,246824.81,USD,CASH_IN,False,False,
2017-01-01,C514597582,C514597582,328661.88,USD,CASH_OUT,False,False,
2017-01-09,M742127519,M742127519,1614.15,USD,PAYMENT,False,False,
2017-01-07,M635472318,M635472318,9607.22,USD,PAYMENT,False,False,
2017-01-13,C761944637,C761944637,132706.01,USD,CASH_IN,False,False,
2017-01-06,C999372549,C999372549,210463.31,USD,CASH_OUT,False,False,
2017-01-06,C1476420078,C1476420078,47862.55,USD,CASH_OUT,False,False,
2017-01-19,C888467303,C888467303,80919.04,USD,CASH_IN,False,False,
2017-01-09,C606144117,C606144117,290713.09,USD,CASH_OUT,False,False,
2017-01-08,C40736801,C40736801,500.00,USD,CASH_IN,False,False,
2017-01-02,C1558541597,C1558541597,158167.01,USD,CASH_OUT,False,False,
2017-01-12,C216488921,C216488921,211726.47,USD,CASH_OUT,False,False,
2017-01-14,C1567057776,C1567057776,105483.66,USD,CASH_OUT,False,False,
2017-01-11,M857007466,M857007466,10832.69,USD,PAYMENT,False,False,
2017-01-17,M1646627875,M1646627875,3204.39,USD,PAYMENT,False,False,
2017-01-01,C1050229547,C1050229547,60445.07,USD,CASH_IN,False,False,
2017-01-07,C1112822222,C1112822222,117617.68,USD,CASH_IN,False,False,
2017-01-02,C2036879719,C2036879719,91641.43,USD,CASH_OUT,False,False,
2017-01-01,C1030564396,C1030564396,235974.40,USD,CASH_OUT,False,False,
2017-01-07,C875793925,C875793925,30020.87,USD,CASH_OUT,False,False,
2017-01-01,C1993335720,C1993335720,8051.21,USD,CASH_IN,False,False,
2017-01-01,C686652833,C686652833,93748.11,USD,CASH_IN,False,False,
2017-01-07,M1112135589,M1112135589,17445.45,USD,PAYMENT,False,False,
